"MMSKOP","20170620","3.40","3.40","3.40","3.40","0"
"MMSKOQ","20170620","7.42","7.42","7.42","7.42","0"
"MNB","20170620","0.005","0.005","0.005","0.005","764673"
"MNC","20170620","0.051","0.051","0.051","0.051","14308"
"MND","20170620","13.96","14.05","13.76","13.89","221731"
"MNDJOM","20170620","8.05","8.05","8.05","8.05","0"
"MNDJOZ","20170620","6.90","6.90","6.90","6.90","0"
"MNDKOA","20170620","3.52","3.52","3.52","3.52","0"
"MNDKOD","20170620","3.05","3.05","3.05","3.05","0"
"MNDKOF","20170620","2.94","2.94","2.94","2.94","0"
"MNDKOP","20170620","4.48","4.48","4.48","4.48","0"
"MNDKOQ","20170620","4.06","4.06","4.06","4.06","0"
"MNDKOT","20170620","4.32","4.32","4.32","4.32","0"
"MNE","20170620","0.022","0.022","0.022","0.022","250000"
"MNF","20170620","4.45","4.49","4.42","4.48","28247"
"MNM","20170620","0.006","0.006","0.006","0.006","2858"
"MNMOC","20170620","0.001","0.001","0.001","0.001","0"
"MNRS","20170620","3.84","3.84","3.84","3.84","3901"
"MNS","20170620","0.54","0.54","0.51","0.51","584521"
"MNW","20170620","0.066","0.066","0.066","0.066","0"
"MNY","20170620","1.325","1.33","1.32","1.325","185064"
"MNYO","20170620","0.15","0.15","0.15","0.15","0"
"MOAT","20170620","52.00","52.03","51.89","51.89","8592"
"MOB","20170620","0.155","0.155","0.155","0.155","0"
"MOC","20170620","2.09","2.16","2.08","2.09","436998"
"MOD","20170620","0.064","0.065","0.063","0.064","914264"
"MODO","20170620","0.046","0.046","0.046","0.046","0"
"MOE","20170620","3.09","3.10","3.09","3.10","10000"
"MOQ","20170620","0.275","0.275","0.275","0.275","0"
"MOT","20170620","0.026","0.026","0.025","0.025","110384"
"MOX","20170620","0.005","0.006","0.005","0.006","88000"
"MOY","20170620","0.19","0.19","0.185","0.185","1485865"
"MP1","20170620","1.96","2.05","1.95","2.00","129474"
"MPE","20170620","0.002","0.002","0.002","0.002","5000000"
"MPL","20170620","2.74","2.77","2.73","2.73","4163693"
"MPLBOE","20170620","3.04","3.04","3.04","3.04","0"
"MPLBOG","20170620","2.98","2.98","2.98","2.98","0"
"MPLBOI","20170620","2.89","2.89","2.89","2.89","0"
"MPLBOJ","20170620","2.83","2.83","2.83","2.83","0"
"MPLISI","20170620","1.61","1.61","1.61","1.61","0"
"MPLIYF","20170620","1.04","1.04","1.04","1.04","0"
"MPLJOP","20170620","0.80","0.80","0.80","0.80","0"
"MPLJOQ","20170620","1.24","1.24","1.24","1.24","0"
"MPLJOZ","20170620","1.055","1.055","1.055","1.055","0"
"MPLKOE","20170620","1.035","1.035","1.035","1.035","0"
"MPLKOF","20170620","0.51","0.51","0.51","0.51","0"
"MPLKOP","20170620","0.50","0.50","0.50","0.50","0"
"MPLKOR","20170620","0.865","0.865","0.865","0.865","0"
"MPLKOS","20170620","1.12","1.12","1.12","1.12","0"
"MPLSO1","20170620","1.35","1.35","1.35","1.35","0"
"MPLSSA","20170620","1.585","1.585","1.585","1.585","0"
"MPLSSE","20170620","0.995","0.995","0.995","0.995","0"
"MPLSWL","20170620","2.00","2.00","2.00","2.00","0"
"MPLSWP","20170620","1.66","1.66","1.66","1.66","0"
"MPLSWR","20170620","1.65","1.65","1.65","1.65","0"
"MPO","20170620","0.145","0.145","0.145","0.145","0"
"MPP","20170620","1.39","1.39","1.39","1.39","4965"
"MPW","20170620","0.26","0.275","0.26","0.275","1014834"
"MPX","20170620","0.275","0.275","0.275","0.275","0"
"MQA","20170620","6.07","6.09","5.97","5.99","2179431"
"MQG","20170620","91.40","91.45","90.22","90.31","798984"
"MQGBOB","20170620","92.17","92.17","92.17","92.17","0"
"MQGBOE","20170620","91.11","91.11","91.11","91.11","0"
"MQGBOI","20170620","86.51","86.51","86.51","86.51","0"
"MQGIOA","20170620","44.23","44.23","44.23","44.23","0"
"MQGIOV","20170620","30.86","30.86","30.86","30.86","0"
"MQGIOZ","20170620","24.76","24.76","24.76","24.76","0"
"MQGISI","20170620","53.98","53.98","53.98","53.98","0"
"MQGISK","20170620","43.81","43.81","43.81","43.81","0"
"MQGISQ","20170620","26.85","26.85","26.85","26.85","0"
"MQGIYE","20170620","53.20","53.20","53.20","53.20","0"
"MQGIYF","20170620","41.81","41.81","41.81","41.81","0"
"MQGJOE","20170620","49.00","49.00","49.00","49.00","0"
"MQGJOF","20170620","43.55","43.55","43.55","43.55","0"
"MQGJOK","20170620","52.74","52.74","52.74","52.74","0"
"MQGJOP","20170620","21.45","21.45","21.45","21.45","0"
"MQGJOQ","20170620","31.27","31.27","31.27","31.27","0"
"MQGJOZ","20170620","29.88","29.88","29.88","29.88","0"
"MQGKOD","20170620","40.85","40.85","40.85","40.85","0"
"MQGKOE","20170620","17.00","17.00","17.00","17.00","0"
"MQGKOG","20170620","23.40","23.40","23.40","23.40","0"
"MQGKOH","20170620","30.20","30.20","30.20","30.20","0"
"MQGKOI","20170620","46.95","46.95","46.95","46.95","0"
"MQGKOJ","20170620","23.30","23.30","23.30","23.30","0"
"MQGKON","20170620","32.01","32.01","32.01","32.01","0"
"MQGKOR","20170620","10.20","10.20","10.20","10.20","0"
"MQGKOT","20170620","19.86","19.86","19.86","19.86","0"
"MQGKOU","20170620","12.73","12.73","12.73","12.73","0"
"MQGLOA","20170620","13.43","13.43","13.43","13.43","0"
"MQGLOB","20170620","2.27","2.27","2.27","2.27","0"
"MQGLOD","20170620","5.70","5.70","5.70","5.70","0"
"MQGLOH","20170620","2.98","2.98","2.98","2.98","0"
"MQGLOJ","20170620","9.18","9.45","9.12","9.14","1900"
"MQGLOL","20170620","17.09","17.09","17.09","17.09","0"
"MQGLOM","20170620","13.22","13.22","13.22","13.22","0"
"MQGLOP","20170620","8.65","8.65","8.65","8.65","0"
"MQGLOQ","20170620","12.57","12.57","12.57","12.57","0"
"MQGLOR","20170620","5.14","5.31","5.14","5.30","2700"
"MQGLOT","20170620","7.88","7.88","7.66","7.78","2200"
"MQGMOA","20170620","21.08","21.08","21.08","21.08","0"
"MQGMOP","20170620","15.66","15.66","15.66","15.66","0"
"MQGPA","20170620","101.40","101.75","101.10","101.10","6303"
"MQGPB","20170620","105.62","106.10","105.53","105.70","2936"
"MQGSO1","20170620","41.95","41.95","41.95","41.95","0"
"MQGSO2","20170620","54.41","54.41","54.41","54.41","0"
"MQGSOG","20170620","38.18","38.18","38.18","38.18","0"
"MQGSOH","20170620","45.04","45.04","45.04","45.04","0"
"MQGSOM","20170620","59.47","59.47","59.47","59.47","0"
"MQGSS4","20170620","13.17","13.17","13.17","13.17","0"
"MQGSSA","20170620","65.39","65.39","65.35","65.35","251"
"MQGSSL","20170620","49.56","49.56","49.56","49.56","0"
"MQGSSY","20170620","8.59","8.59","8.59","8.59","300"
"MQGSSZ","20170620","46.43","46.43","46.43","46.43","0"
"MQGSWL","20170620","73.21","73.21","73.21","73.21","0"
"MQGSWR","20170620","62.66","62.66","62.66","62.66","0"
"MQGSWV","20170620","35.60","35.60","35.60","35.60","0"
"MQGSZC","20170620","50.30","50.30","50.30","50.30","0"
"MQGWOA","20170620","2.15","2.15","2.15","2.15","0"
"MQGWOB","20170620","1.28","1.28","1.28","1.28","0"
"MQGWOD","20170620","1.135","1.135","1.135","1.135","0"
"MQGWOP","20170620","0.032","0.032","0.032","0.032","0"
"MQGWOQ","20170620","0.25","0.25","0.25","0.25","0"
"MQGXOA","20170620","3.79","3.80","3.79","3.80","500"
"MQGXOB","20170620","4.85","4.85","4.85","4.85","0"
"MQGXOE","20170620","3.55","3.55","3.55","3.55","0"
"MQGXOP","20170620","1.33","1.33","1.33","1.33","0"
"MQGXOQ","20170620","3.88","3.88","3.86","3.86","500"
"MQGXOU","20170620","1.08","1.08","1.08","1.08","0"
"MQR","20170620","0.185","0.185","0.185","0.185","0"
"MRC","20170620","0.125","0.125","0.125","0.125","51847"
"MRD","20170620","0.005","0.006","0.005","0.005","12057420"
"MRG","20170620","0.325","0.34","0.32","0.33","124362"
"MRM","20170620","0.17","0.17","0.15","0.15","279813"
"MRN","20170620","1.245","1.245","1.21","1.21","958"
"MRP","20170620","0.165","0.17","0.165","0.17","33465"
"MRQ","20170620","0.008","0.008","0.008","0.008","1752948"
"MRQOA","20170620","0.002","0.002","0.002","0.002","0"
"MRR","20170620","0.06","0.06","0.06","0.06","0"
"MRV","20170620","0.01","0.01","0.01","0.01","280000"
"MSB","20170620","1.995","2.13","1.98","2.05","935485"
"MSBKOC","20170620","1.38","1.38","1.38","1.38","1500"
"MSBKOE","20170620","1.12","1.12","1.12","1.12","0"
"MSBKOF","20170620","0.315","0.315","0.315","0.315","0"
"MSBKOQ","20170620","1.55","1.55","1.55","1.55","0"
"MSBKOR","20170620","2.55","2.55","2.55","2.55","0"
"MSBKOS","20170620","1.38","1.38","1.38","1.38","0"
"MSG","20170620","0.022","0.022","0.022","0.022","620082"
"MSGOA","20170620","0.001","0.001","0.001","0.001","0"
"MSI","20170620","0.015","0.015","0.015","0.015","0"
"MSM","20170620","0.22","0.23","0.22","0.225","285128"
"MSP","20170620","0.024","0.025","0.024","0.025","197178"
"MSR","20170620","0.004","0.004","0.004","0.004","892301"
"MSV","20170620","0.032","0.032","0.032","0.032","0"
"MTB","20170620","0.005","0.005","0.005","0.005","0"
"MTC","20170620","0.175","0.18","0.175","0.18","35500"
"MTH","20170620","0.004","0.004","0.003","0.003","1700000"
"MTL","20170620","0.017","0.017","0.014","0.014","1741022"
"MTM","20170620","0.29","0.29","0.29","0.29","51000"
"MTO","20170620","3.86","3.87","3.82","3.82","10371"
"MTR","20170620","3.03","3.14","3.03","3.08","1979747"
"MTRKOA","20170620","1.32","1.32","1.32","1.32","0"
"MTRKOB","20170620","1.115","1.115","1.105","1.105","18000"
"MTS","20170620","2.10","2.10","2.04","2.08","4853160"
"MTSIOZ","20170620","0.91","0.91","0.91","0.91","0"
"MTSKOB","20170620","0.375","0.375","0.375","0.375","0"
"MTSKOC","20170620","0.76","0.76","0.76","0.76","0"
"MTSKOP","20170620","0.54","0.54","0.54","0.54","0"
"MTSKOS","20170620","0.81","0.81","0.81","0.81","0"
"MUA","20170620","0.895","0.90","0.885","0.895","67525"
"MUS","20170620","0.043","0.047","0.043","0.045","11360790"
"MUSO","20170620","0.002","0.002","0.002","0.002","0"
"MUSOA","20170620","0.027","0.027","0.026","0.027","100000"
"MVA","20170620","21.35","21.35","21.10","21.10","3397"
"MVAJOP","20170620","9.29","9.29","9.29","9.29","0"
"MVB","20170620","27.56","27.56","27.54","27.54","1749"
"MVE","20170620","25.85","25.85","25.85","25.85","0"
"MVF","20170620","1.55","1.60","1.52","1.595","795409"
"MVOL","20170620","27.07","27.07","27.07","27.07","0"
"MVP","20170620","5.30","5.32","5.17","5.31","26640"
"MVR","20170620","19.96","19.96","19.91","19.92","10808"
"MVS","20170620","18.39","18.39","18.38","18.38","2533"
"MVSJOM","20170620","7.44","7.44","7.44","7.44","0"
"MVT","20170620","0.155","0.155","0.155","0.155","1995"
"MVTHA","20170620","100.60","100.70","100.60","100.70","500"
"MVW","20170620","26.40","26.44","26.36","26.36","46892"
"MVWJOE","20170620","12.65","12.65","12.65","12.65","0"
"MWR","20170620","0.38","0.38","0.38","0.38","1334"
"MWY","20170620","2.47","2.47","2.47","2.47","0"
"MX1","20170620","0.435","0.435","0.435","0.435","340150"
"MXC","20170620","0.048","0.048","0.047","0.047","3099057"
"MXCOD","20170620","0.022","0.022","0.022","0.022","0"
"MXI","20170620","0.685","0.695","0.685","0.695","53873"
"MXR","20170620","0.001","0.002","0.001","0.002","3000000"
"MXUPA","20170620","77.11","77.30","77.11","77.30","414"
"MYE","20170620","0.29","0.30","0.29","0.30","3569"
"MYO","20170620","3.37","3.415","3.34","3.34","1234635"
"MYOKOB","20170620","0.555","0.555","0.555","0.555","0"
"MYOKOP","20170620","0.64","0.64","0.64","0.64","0"
"MYOKOQ","20170620","0.87","0.87","0.87","0.87","0"
"MYQ","20170620","0.075","0.075","0.075","0.075","400000"
"MYR","20170620","0.895","0.91","0.88","0.89","4105760"
"MYRBOO","20170620","0.93","0.93","0.93","0.93","0"
"MYRJOB","20170620","0.36","0.36","0.36","0.36","0"
"MYRJOG","20170620","0.225","0.225","0.225","0.225","0"
"MYRKOA","20170620","0.115","0.115","0.115","0.115","0"
"MYRKOB","20170620","0.21","0.21","0.21","0.21","0"
"MYRKOE","20170620","0.315","0.315","0.315","0.315","0"
"MYRKOP","20170620","1.125","1.125","1.125","1.125","0"
"MYRKOQ","20170620","0.97","0.97","0.97","0.97","0"
"MYRKOR","20170620","0.395","0.395","0.395","0.395","0"
"MYRKOS","20170620","0.21","0.21","0.21","0.21","0"
"MYRSOG","20170620","0.175","0.175","0.175","0.175","25000"
"MYRSOM","20170620","0.45","0.45","0.45","0.45","0"
"MYS","20170620","4.58","4.67","4.54","4.66","85264"
"MYX","20170620","1.065","1.09","1.05","1.065","9029521"
"MZI","20170620","0.20","0.20","0.195","0.195","508891"
"MZM","20170620","0.155","0.16","0.155","0.16","30099"
"MZN","20170620","0.008","0.008","0.008","0.008","22328"
"MZZ","20170620","0.20","0.20","0.20","0.20","10000"
"N1H","20170620","0.14","0.14","0.14","0.14","0"
"NAB","20170620","30.35","30.35","29.895","29.94","5810958"
"NABBOB","20170620","32.85","32.85","32.85","32.85","0"
"NABBOE","20170620","35.92","35.92","35.92","35.92","0"
"NABBOI","20170620","31.91","31.91","31.91","31.91","70"
"NABHA","20170620","76.05","76.60","76.05","76.40","7964"
"NABHB","20170620","100.64","100.64","100.64","100.64","0"
"NABIO2","20170620","15.33","15.33","15.33","15.33","0"
"NABIOA","20170620","18.20","18.20","18.20","18.20","0"
"NABIOL","20170620","6.31","6.31","6.31","6.31","250"
"NABIOV","20170620","16.32","16.32","16.32","16.32","0"
"NABIOZ","20170620","8.00","8.00","8.00","8.00","0"
"NABISF","20170620","1.975","1.975","1.975","1.975","0"
"NABISI","20170620","12.69","12.69","12.69","12.69","0"
"NABISK","20170620","17.88","17.88","17.88","17.88","0"
"NABISN","20170620","3.22","3.22","3.22","3.22","0"
"NABISR","20170620","1.77","1.77","1.77","1.77","2000"
"NABIWJ","20170620","12.81","12.81","12.81","12.81","0"
"NABIYE","20170620","14.80","14.80","14.80","14.80","0"
"NABIYF","20170620","4.92","4.92","4.92","4.92","538"
"NABJOA","20170620","7.41","7.41","7.41","7.41","0"
"NABJOC","20170620","18.66","18.66","18.66","18.66","0"
"NABJOF","20170620","10.42","10.42","10.42","10.42","0"
"NABJOH","20170620","8.02","8.02","8.02","8.02","0"
"NABJOI","20170620","14.27","14.27","14.27","14.27","0"
"NABJOJ","20170620","10.90","10.90","10.90","10.90","0"
"NABJOM","20170620","11.96","11.96","11.96","11.96","0"
"NABJON","20170620","15.80","15.80","15.80","15.80","0"
"NABJOU","20170620","7.77","7.77","7.77","7.77","0"
"NABKOA","20170620","2.08","2.08","2.01","2.01","20000"
"NABKOF","20170620","5.10","5.10","5.10","5.10","0"
"NABKOG","20170620","11.82","11.82","11.82","11.82","0"
"NABKOI","20170620","10.40","10.40","10.40","10.40","0"
"NABKOJ","20170620","8.54","8.54","8.54","8.54","0"
"NABKOM","20170620","3.56","3.56","3.40","3.40","2500"
"NABKON","20170620","6.51","6.51","6.51","6.51","0"
"NABKOP","20170620","3.62","3.62","3.62","3.62","0"
"NABKOT","20170620","6.17","6.17","6.17","6.17","0"
"NABKOV","20170620","5.72","5.72","5.72","5.72","0"
"NABKOW","20170620","15.31","15.31","15.31","15.31","0"
"NABKOX","20170620","7.35","7.35","7.35","7.35","0"
"NABKOZ","20170620","10.12","10.12","10.12","10.12","0"
"NABLOA","20170620","0.79","0.79","0.79","0.79","0"
"NABLOB","20170620","2.75","2.75","2.75","2.75","1000"
"NABLOC","20170620","0.825","0.825","0.825","0.825","0"
"NABLOE","20170620","5.46","5.46","5.46","5.46","0"
"NABLOF","20170620","1.305","1.305","1.305","1.305","0"
"NABLOG","20170620","1.86","1.89","1.86","1.89","4000"
"NABLOR","20170620","1.10","1.10","1.10","1.10","0"
"NABLOS","20170620","1.94","1.94","1.94","1.94","1000"
"NABLOT","20170620","3.09","3.09","3.09","3.09","0"
"NABLOW","20170620","3.10","3.10","3.10","3.10","2000"
"NABMOP","20170620","6.02","6.02","6.02","6.02","0"
"NABPA","20170620","100.20","100.35","100.16","100.339","15185"
"NABPB","20170620","99.03","99.20","98.88","99.00","21838"
"NABPC","20170620","100.30","100.65","100.15","100.35","7632"
"NABPD","20170620","106.438","106.52","106.20","106.40","10092"
"NABPE","20170620","101.30","101.74","101.20","101.69","9880"
"NABSMB","20170620","17.92","17.92","17.92","17.92","0"
"NABSMY","20170620","8.35","8.35","8.35","8.35","0"
"NABSO1","20170620","17.15","17.15","17.15","17.15","0"
"NABSOA","20170620","15.52","15.52","15.52","15.52","0"
"NABSOG","20170620","18.90","18.90","18.90","18.90","0"
"NABSOH","20170620","16.95","16.95","16.95","16.95","0"
"NABSOM","20170620","20.16","20.16","20.16","20.16","0"
"NABSSA","20170620","15.54","15.54","15.52","15.52","1875"
"NABSSE","20170620","10.78","10.78","10.78","10.78","0"
"NABSSL","20170620","10.40","10.40","10.40","10.40","0"
"NABSSY","20170620","2.58","2.58","2.58","2.58","0"
"NABSSZ","20170620","16.17","16.17","16.17","16.17","0"
"NABSWJ","20170620","26.38","26.38","26.38","26.38","0"
"NABSWK","20170620","20.24","20.24","20.24","20.24","0"
"NABSWR","20170620","16.23","16.23","16.23","16.23","0"
"NABSWT","20170620","22.40","22.40","22.40","22.40","0"
"NABSWV","20170620","7.85","7.85","7.85","7.85","0"
"NABSWY","20170620","10.96","10.96","10.96","10.96","0"
"NABWOB","20170620","0.81","0.81","0.81","0.81","0"
"NABWOC","20170620","0.40","0.40","0.40","0.40","25000"
"NABWOD","20170620","0.26","0.26","0.26","0.26","0"
"NABWOP","20170620","0.027","0.027","0.027","0.027","0"
"NABWOQ","20170620","0.03","0.03","0.03","0.03","0"
"NABWOS","20170620","0.50","0.50","0.50","0.50","0"
"NABXOE","20170620","3.25","3.25","3.25","3.25","0"
"NABXOF","20170620","1.46","1.46","1.46","1.46","0"
"NABXOU","20170620","1.805","1.805","1.805","1.805","0"
"NAC","20170620","1.025","1.025","1.01","1.01","22228"
"NAE","20170620","0.01","0.01","0.01","0.01","224301"
"NAG","20170620","0.047","0.047","0.047","0.047","60987"
"NAM","20170620","0.39","0.39","0.39","0.39","0"
"NAN","20170620","2.63","2.65","2.57","2.61","1200022"
"NAV","20170620","0.008","0.008","0.008","0.008","0"
"NBL","20170620","1.62","1.63","1.61","1.62","1659696"
"NCC","20170620","1.31","1.31","1.295","1.30","76888"
"NCK","20170620","6.25","6.34","6.17","6.26","107802"
"NCL","20170620","0.05","0.05","0.05","0.05","0"
"NCM","20170620","21.33","21.37","20.95","20.98","3360449"
"NCMIOZ","20170620","10.70","10.70","10.70","10.70","0"
"NCMIYE","20170620","13.54","13.54","13.54","13.54","0"
"NCMJOP","20170620","7.64","7.64","7.64","7.64","0"
"NCMJOQ","20170620","12.76","12.76","12.76","12.76","0"
"NCMKOA","20170620","4.83","4.83","4.83","4.83","1200"
"NCMKOD","20170620","7.95","7.95","7.95","7.95","0"
"NCMKOE","20170620","6.00","6.00","6.00","6.00","0"
"NCMKOF","20170620","10.40","10.40","10.40","10.40","0"
"NCMKOH","20170620","13.37","13.37","13.37","13.37","0"
"NCMKOI","20170620","2.53","2.53","2.53","2.53","0"
"NCMKOJ","20170620","7.25","7.25","7.25","7.25","0"
"NCMKOK","20170620","3.60","3.60","3.60","3.60","0"
"NCMKOS","20170620","5.44","5.44","5.44","5.44","2000"
"NCMKOT","20170620","6.14","6.14","6.14","6.14","0"
"NCMKOU","20170620","3.72","3.72","3.72","3.72","0"
"NCMKOV","20170620","9.08","9.08","9.08","9.08","0"
"NCMLOC","20170620","4.09","4.09","4.09","4.09","850"
"NCMLOD","20170620","5.29","5.29","5.29","5.29","0"
"NCMLOE","20170620","3.50","3.50","3.50","3.50","0"
"NCMLOR","20170620","1.90","1.90","1.90","1.90","0"
"NCMLOS","20170620","2.14","2.14","2.14","2.14","0"
"NCMLOT","20170620","4.05","4.05","4.05","4.05","0"
"NCMSSE","20170620","10.11","10.11","10.11","10.11","0"
"NCMSWK","20170620","15.68","15.68","15.68","15.68","0"
"NCMSWL","20170620","19.31","19.31","19.31","19.31","0"
"NCMSWR","20170620","15.15","15.15","15.15","15.15","0"
"NCMSWV","20170620","4.56","4.56","4.56","4.56","0"
"NCR","20170620","0.005","0.005","0.005","0.005","353700"
"NDO","20170620","0.098","0.098","0.098","0.098","2880"
"NDQ","20170620","13.21","13.24","13.18","13.18","195748"
"NDXKOA","20170620","5.73","5.73","5.73","5.73","0"
"NDXKOB","20170620","7.86","7.86","7.86","7.86","0"
"NDXKOC","20170620","7.27","7.27","7.27","7.27","0"
"NDXKOD","20170620","6.39","6.39","6.39","6.39","0"
"NDXKOR","20170620","6.40","6.40","6.40","6.40","0"
"NDXKOV","20170620","8.45","8.45","8.45","8.45","0"
"NEA","20170620","0.65","0.675","0.65","0.66","1538772"
"NEC","20170620","1.36","1.385","1.36","1.365","1922823"
"NECKOA","20170620","0.535","0.535","0.535","0.535","0"
"NECKOQ","20170620","0.455","0.455","0.455","0.455","0"
"NET","20170620","0.017","0.017","0.017","0.017","0"
"NEU","20170620","0.057","0.063","0.057","0.06","970427"
"NFNG","20170620","88.00","88.00","87.00","87.00","96"
"NGE","20170620","0.46","0.46","0.46","0.46","0"
"NGY","20170620","0.027","0.027","0.027","0.027","55555"
"NHC","20170620","1.47","1.55","1.47","1.545","228933"
"NHF","20170620","5.27","5.34","5.25","5.34","575685"
"NHL","20170620","0.025","0.025","0.025","0.025","18696"
"NI2KOB","20170620","1.75","1.75","1.75","1.75","0"
"NI2KOC","20170620","1.59","1.59","1.59","1.59","0"
"NI2KOE","20170620","3.35","3.35","3.35","3.35","0"
"NI2KOF","20170620","7.41","7.41","7.41","7.41","0"
"NI2KOG","20170620","2.56","2.56","2.56","2.56","0"
"NI2KOR","20170620","2.00","2.00","2.00","2.00","0"
"NI2KOS","20170620","1.49","1.49","1.49","1.49","5000"
"NI2KOT","20170620","1.865","1.865","1.865","1.865","0"
"NIO","20170620","0.026","0.026","0.026","0.026","0"
"NIU","20170620","0.002","0.002","0.002","0.002","250000"
"NIUO","20170620","0.001","0.001","0.001","0.001","0"
"NKP","20170620","0.045","0.045","0.045","0.045","0"
"NLI","20170620","0.049","0.049","0.047","0.048","3445301"
"NME","20170620","0.005","0.005","0.005","0.005","10000"
"NMG","20170620","0.008","0.008","0.008","0.008","0"
"NMI","20170620","0.011","0.011","0.011","0.011","0"
"NML","20170620","0.032","0.033","0.032","0.032","314700"
"NMM","20170620","0.115","0.115","0.115","0.115","0"
"NMS","20170620","0.90","0.90","0.90","0.90","3994"
"NMT","20170620","0.27","0.275","0.265","0.27","744929"
"NNW","20170620","0.11","0.12","0.11","0.12","88024"
"NOE","20170620","0.16","0.16","0.16","0.16","0"
"NOR","20170620","0.015","0.017","0.015","0.017","3367335"
"NOV","20170620","0.155","0.155","0.145","0.145","59959"
"NOX","20170620","0.40","0.40","0.38","0.38","66803"
"NRT","20170620","0.05","0.052","0.05","0.05","796875"
"NRTO","20170620","0.007","0.007","0.007","0.007","0"
"NSE","20170620","0.004","0.004","0.004","0.004","0"
"NSL","20170620","0.028","0.03","0.028","0.028","2054284"
"NSR","20170620","1.49","1.515","1.49","1.50","1835548"
"NSRJOE","20170620","0.28","0.28","0.28","0.28","0"
"NSRJOF","20170620","0.54","0.54","0.54","0.54","0"
"NST","20170620","4.76","4.80","4.71","4.75","3729752"
"NSTKOA","20170620","2.49","2.49","2.49","2.49","0"
"NSTKOB","20170620","0.92","0.92","0.92","0.92","0"
"NSTKOE","20170620","1.72","1.72","1.72","1.72","0"
"NSTKOP","20170620","3.01","3.01","3.01","3.01","0"
"NSTKOQ","20170620","1.40","1.40","1.40","1.40","0"
"NSX","20170620","0.29","0.29","0.29","0.29","0"
"NTC","20170620","1.69","1.705","1.67","1.70","137906"
"NTI","20170620","0.24","0.26","0.23","0.26","163297"
"NTL","20170620","0.007","0.007","0.007","0.007","3988408"
"NTLO","20170620","0.002","0.002","0.002","0.002","0"
"NTM","20170620","0.05","0.05","0.05","0.05","0"
"NTU","20170620","0.115","0.115","0.11","0.11","284511"
"NUF","20170620","10.03","10.07","9.89","9.94","628732"
"NUFKOD","20170620","3.34","3.34","3.34","3.34","0"
"NUFKOQ","20170620","2.52","2.52","2.52","2.52","0"
"NUFKOR","20170620","1.75","1.75","1.75","1.75","0"
"NUFSSA","20170620","5.61","5.61","5.61","5.61","0"
"NUH","20170620","0.079","0.079","0.077","0.077","3639232"
"NVL","20170620","2.50","2.59","2.49","2.59","60110"
"NVO","20170620","0.047","0.047","0.047","0.047","24250"
"NVT","20170620","4.47","4.58","4.47","4.55","1478526"
"NVTKOA","20170620","1.275","1.275","1.275","1.275","0"
"NVTKOB","20170620","0.94","0.94","0.94","0.94","0"
"NVTKOP","20170620","1.33","1.33","1.33","1.33","0"
"NVTKOS","20170620","2.24","2.24","2.24","2.24","0"
"NWE","20170620","0.003","0.004","0.003","0.003","798094"
"NWF","20170620","0.345","0.36","0.345","0.35","35000"
"NWH","20170620","0.57","0.60","0.57","0.60","330718"
"NWS","20170620","18.64","18.74","18.64","18.65","74331"
"NWSLV","20170620","18.04","18.10","18.03","18.03","5970"
"NWZ","20170620","0.001","0.001","0.001","0.001","106681376"
"NXM","20170620","0.068","0.068","0.068","0.068","100000"
"NXR","20170620","0.02","0.02","0.02","0.02","0"
"NXT","20170620","4.63","4.68","4.57","4.63","1171520"
"NXTKOA","20170620","3.21","3.21","3.21","3.21","0"
"NXTKOB","20170620","3.12","3.12","3.12","3.12","0"
"NXTKOE","20170620","2.28","2.28","2.28","2.28","0"
"NXTKOF","20170620","2.17","2.17","2.17","2.17","0"
"NYO","20170620","0.001","0.001","0.001","0.001","0"
"NZC","20170620","0.18","0.19","0.175","0.19","73524"
"NZK","20170620","1.35","1.35","1.35","1.35","0"
"NZM","20170620","0.785","0.82","0.785","0.80","561555"
"OAR","20170620","0.048","0.048","0.048","0.048","0"
"OBJ","20170620","0.051","0.051","0.05","0.05","991367"
"OBL","20170620","0.004","0.004","0.004","0.004","0"
"OCA","20170620","0.825","0.825","0.825","0.825","500000"
"OCC","20170620","0.35","0.35","0.34","0.34","57688"
"OCL","20170620","2.19","2.19","2.16","2.16","14000"
"OCP","20170620","2.31","2.31","2.31","2.31","0"
"ODY","20170620","0.064","0.064","0.064","0.064","90000"
"OEC","20170620","0.48","0.48","0.48","0.48","8562"
"OEG","20170620","0.01","0.01","0.01","0.01","0"
"OEL","20170620","0.028","0.028","0.027","0.027","278294"
"OEQ","20170620","0.15","0.15","0.15","0.15","0"
"OEX","20170620","0.004","0.004","0.004","0.004","2433841"
"OFX","20170620","1.605","1.64","1.59","1.615","387477"
"OFXKOA","20170620","0.73","0.73","0.73","0.73","0"
"OFXKOE","20170620","0.65","0.65","0.65","0.65","0"
"OFXKOQ","20170620","1.29","1.29","1.29","1.29","0"
"OFXKOR","20170620","0.68","0.68","0.68","0.68","0"
"OGC","20170620","4.15","4.17","4.13","4.15","368356"
"OGH","20170620","0.068","0.068","0.068","0.068","0"
"OGX","20170620","0.052","0.052","0.049","0.05","606357"
"OGXOC","20170620","0.001","0.001","0.001","0.001","0"
"OGXOD","20170620","0.011","0.011","0.011","0.011","1164917"
"OGY","20170620","0.012","0.012","0.012","0.012","0"
"OHE","20170620","1.00","1.00","1.00","1.00","0"
"OIL","20170620","0.092","0.10","0.092","0.096","300000"
